year,individual_ID,snake_season,sex,reproductive_class,location_ID,date,woody_debris,ground_layer_veg,shrub_layer,rock_cover,canopy_cover,prob_density_ind,volume_contour_ind,prob_density_pop,volume_contour_pop
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-14,2018-06-11,20,60,10,0,48,5.82382E-05,42.15131799,1.33607E-05,57.86566887
2018,AGCO_11,2018_AGCO_11,FEMALE,NGR,2018-11-12,2018-06-11,5,30,5,60,56,7.5468E-05,56.01267543,9.70395E-06,42.02811687
2018,AGCO_17,2018_AGCO_17,FEMALE,NGR,2018-17-13,2018-06-11,0,80,40,0,3,6.22811E-05,89.19059398,4.26064E-06,18.45297691
2018,AGCO_18,2018_AGCO_18,FEMALE,NGR,2018-18-13,2018-06-11,0,20,10,70,49,0.000232801,98.43580106,1.00363E-05,43.46739165
2018,AGCO_20,2018_AGCO_20,FEMALE,GVD,2018-20-09,2018-06-11,50,20,0,0,61,0.001733032,94.25490466,9.31483E-06,40.34281784
2018,AGCO_21,2018_AGCO_21,MALE,MAL,2018-21-06,2018-06-11,0,100,80,0,0,6.30781E-05,89.77311313,1.30186E-06,5.638384106
2018,AGCO_22,2018_AGCO_22,MALE,MAL,2018-22-03,2018-06-11,1,70,20,100,37,1.65317E-05,83.30522706,1.00225E-05,43.40771809
2018,AGCO_22,2018_AGCO_22,MALE,MAL,2018-22-06,2018-06-11,40,10,0,100,57,1.49004E-05,76.39498947,1.60251E-05,69.40535297
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-15,2018-06-14,1,60,30,40,55,0.000432026,99.12453745,2.14648E-05,92.9648781
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-15,2018-06-14,5,50,20,100,46,9.51042E-05,89.5206767,1.87023E-05,81.00015994
2018,AGCO_07,2018_AGCO_07,MALE,MAL,2018-07-16,2018-06-14,1,70,30,10,61,6.30275E-05,86.28679171,1.26673E-05,54.86257161
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-14,2018-06-14,5,50,40,0,48,3.0078E-05,46.92371242,9.73388E-06,42.1577483
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-15,2018-06-14,1,90,30,0,64,3.10634E-05,25.49749993,8.05968E-06,34.90671977
2018,AGCO_11,2018_AGCO_11,FEMALE,NGR,2018-11-13,2018-06-14,30,70,60,0,65,9.50068E-05,68.12781048,9.08716E-06,39.35677954
2018,AGCO_17,2018_AGCO_17,FEMALE,NGR,2018-17-14,2018-06-14,0,100,60,0,4,3.89145E-05,71.8063858,2.78479E-06,12.06100943
2018,AGCO_18,2018_AGCO_18,FEMALE,NGR,2018-18-14,2018-06-14,0,20,10,70,55,0.000232866,98.45908412,1.03631E-05,44.88288472
2018,AGCO_20,2018_AGCO_20,FEMALE,GVD,2018-20-10,2018-06-14,30,80,40,10,85,0.001767836,96.00483264,9.62274E-06,41.6764114
2018,AGCO_21,2018_AGCO_21,MALE,MAL,2018-21-07,2018-06-14,0,100,70,0,0,6.89744E-05,95.08484175,1.35255E-06,5.85791835
2018,AGCO_22,2018_AGCO_22,MALE,MAL,2018-22-07,2018-06-14,40,10,0,100,58,1.50476E-05,77.38643668,1.39559E-05,60.44338817
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-16,2018-06-17,5,40,40,40,52,0.000343851,93.96330105,2.09054E-05,90.54181513
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-16,2018-06-17,1,50,20,90,55,0.000101564,92.93275695,1.97493E-05,85.53465176
2018,AGCO_07,2018_AGCO_07,MALE,MAL,2018-07-17,2018-06-17,10,30,50,90,84,4.13911E-05,72.06966183,1.11541E-05,48.30871707
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-15,2018-06-17,0,100,10,0,9,3.02946E-05,47.37354035,8.91716E-06,38.62049318
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-16,2018-06-17,0,100,5,0,0,0.000216544,92.29012969,8.78952E-06,38.06768587
2018,AGCO_21,2018_AGCO_21,MALE,MAL,2018-21-08,2018-06-17,0,100,60,0,0,6.80405E-05,94.26941322,1.32257E-06,5.728092901
2018,AGCO_22,2018_AGCO_22,MALE,MAL,2018-22-08,2018-06-17,70,10,0,100,66,1.50074E-05,77.12040804,1.34136E-05,58.09462897
2018,AGCO_11,2018_AGCO_11,FEMALE,NGR,2018-11-14,2018-06-18,1,70,50,10,65,0.000112177,78.80571497,1.01497E-05,43.95858554
2018,AGCO_17,2018_AGCO_17,FEMALE,NGR,2018-17-15,2018-06-18,80,30,30,0,8,3.33779E-05,62.70105465,7.76031E-06,33.61013928
2018,AGCO_20,2018_AGCO_20,FEMALE,GVD,2018-20-11,2018-06-18,20,40,0,5,81,0.001336615,76.89651721,8.63054E-06,37.37913282
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-17,2018-06-22,15,40,40,40,15,5.95662E-05,33.91202694,1.07127E-05,46.3969683
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-17,2018-06-22,5,70,20,55,5,9.78777E-05,91.09939133,2.00252E-05,86.72997658
2018,AGCO_07,2018_AGCO_07,MALE,MAL,2018-07-18,2018-06-22,10,30,40,90,58,3.61433E-05,67.53144069,1.1094E-05,48.04854733
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-17,2018-06-22,40,30,65,0,32,0.000267716,96.59493822,9.44452E-06,40.90450061
2018,AGCO_22,2018_AGCO_22,MALE,MAL,2018-22-09,2018-06-22,0,100,0,0,0,1.27694E-05,63.58975317,8.69952E-06,37.67788463
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-16,2018-06-23,0,100,5,0,5,5.26815E-05,79.85892388,8.45992E-06,36.64018456
2018,AGCO_11,2018_AGCO_11,FEMALE,NGR,2018-11-15,2018-06-23,5,20,5,50,67,9.65023E-05,69.02784278,1.05538E-05,45.70872388
2018,AGCO_17,2018_AGCO_17,FEMALE,NGR,2018-17-16,2018-06-23,80,30,30,0,6,3.73427E-05,69.37818243,6.02904E-06,26.11196421
2018,AGCO_18,2018_AGCO_18,FEMALE,NGR,2018-18-15,2018-06-23,0,20,10,70,50,0.00024125,99.92757892,1.0002E-05,43.31908626
2018,AGCO_20,2018_AGCO_20,FEMALE,GVD,2018-20-12,2018-06-23,20,40,0,5,79,0.001790056,96.53791028,9.42912E-06,40.8378218
2018,AGCO_21,2018_AGCO_21,MALE,MAL,2018-21-09,2018-06-23,0,100,5,0,0,1.79701E-05,37.51738512,7.81867E-07,3.386290722
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-18,2018-06-26,15,40,40,40,25,0.00040361,97.50074938,2.05238E-05,88.88910922
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-18,2018-06-26,10,100,20,0,13,4.18367E-05,47.70601059,8.98517E-06,38.9150679
2018,AGCO_07,2018_AGCO_07,MALE,MAL,2018-07-19,2018-06-26,10,30,40,90,55,3.37435E-05,64.03295537,1.05964E-05,45.89334888
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-17,2018-06-26,0,100,10,0,4,5.33391E-05,80.41516376,8.26661E-06,35.80295073
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-18,2018-06-26,10,40,30,0,49,0.000292688,98.64217739,8.61232E-06,37.30021235
2018,AGCO_22,2018_AGCO_22,MALE,MAL,2018-22-10,2018-06-26,0,100,5,0,0,1.48985E-05,76.38008827,8.16292E-06,35.35388329
2018,AGCO_11,2018_AGCO_11,FEMALE,NGR,2018-11-16,2018-06-27,1,40,10,5,72,6.11491E-05,47.10534892,7.14812E-06,30.95871513
2018,AGCO_17,2018_AGCO_17,FEMALE,NGR,2018-17-17,2018-06-27,0,100,10,0,4,2.62731E-05,49.1029349,7.59604E-06,32.89868134
2018,AGCO_18,2018_AGCO_18,FEMALE,NGR,2018-18-16,2018-06-27,0,20,10,70,50,0.000241266,99.95170696,1.00283E-05,43.4329822
2018,AGCO_20,2018_AGCO_20,FEMALE,GVD,2018-20-13,2018-06-27,20,40,0,5,75,0.001215754,71.69039628,8.48371E-06,36.74320517
2018,AGCO_21,2018_AGCO_21,MALE,MAL,2018-21-10,2018-06-27,0,100,50,0,0,2.05065E-05,42.32421629,1.28029E-06,5.544997286
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-19,2018-06-29,1,80,10,70,39,0.00037329,95.8668021,2.00236E-05,86.72273352
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-19,2018-06-29,0,100,0,0,3,0.000111774,96.48873453,9.03985E-06,39.15188803
2018,AGCO_07,2018_AGCO_07,MALE,MAL,2018-07-20,2018-06-29,20,80,5,1,80,9.22751E-06,21.62820946,1.74042E-05,75.37804515
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-18,2018-06-29,0,100,1,0,0,4.0086E-05,64.23553308,6.89369E-06,29.85680075
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-19,2018-06-29,40,20,30,0,56,0.000286404,98.03372608,9.53387E-06,41.29148701
2018,AGCO_21,2018_AGCO_21,MALE,MAL,2018-21-11,2018-06-29,0,100,20,0,0,3.55213E-05,62.41777111,1.70323E-06,7.376741972
2018,AGCO_22,2018_AGCO_22,MALE,MAL,2018-22-11,2018-06-29,0,100,10,0,3,1.47664E-05,75.58655614,5.32219E-06,23.05056843
2018,AGCO_11,2018_AGCO_11,FEMALE,NGR,2018-11-17,2018-06-30,5,80,30,10,43,2.21301E-05,18.84079707,3.30545E-06,14.31602736
2018,AGCO_17,2018_AGCO_17,FEMALE,NGR,2018-17-18,2018-06-30,0,90,60,0,0,3.76142E-05,69.82798137,2.5608E-06,11.09089045
2018,AGCO_18,2018_AGCO_18,FEMALE,NGR,2018-18-17,2018-06-30,0,20,10,70,55,0.000237057,99.18664628,1.01019E-05,43.7515484
2018,AGCO_20,2018_AGCO_20,FEMALE,GVD,2018-20-14,2018-06-30,20,40,0,5,75,0.001494105,84.40861187,9.75605E-06,42.25377067
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-20,2018-07-03,0,100,20,0,0,9.35319E-05,88.31233416,6.75662E-06,29.26312963
2018,AGCO_07,2018_AGCO_07,MALE,MAL,2018-07-21,2018-07-03,0,100,5,0,0,2.8105E-05,55.99605514,6.40534E-06,27.74172721
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-19,2018-07-03,0,100,0,0,0,3.02996E-05,47.38263047,5.56108E-06,24.08520408
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-20,2018-07-03,0,100,5,0,1,5.59298E-05,40.85099895,7.03477E-06,30.46779654
2018,AGCO_11,2018_AGCO_11,FEMALE,NGR,2018-11-18,2018-07-03,5,60,20,80,79,2.20982E-05,18.82974135,1.44141E-06,6.2427911
2018,AGCO_21,2018_AGCO_21,MALE,MAL,2018-21-12,2018-07-03,0,100,50,0,1,4.16869E-05,69.28023244,2.19459E-06,9.504852107
2018,AGCO_22,2018_AGCO_22,MALE,MAL,2018-22-12,2018-07-03,0,100,0,0,0,1.08951E-05,52.55398751,3.04455E-06,13.1860498
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-20,2018-07-04,1,70,20,90,35,0.000405514,97.62209295,2.05977E-05,89.20912686
2018,AGCO_17,2018_AGCO_17,FEMALE,NGR,2018-17-19,2018-07-04,0,80,90,0,0,2.68022E-05,50.40041048,1.86944E-06,8.096597058
2018,AGCO_18,2018_AGCO_18,FEMALE,NGR,2018-18-18,2018-07-04,0,40,10,70,49,0.000234784,98.87993823,9.73636E-06,42.16850231
2018,AGCO_20,2018_AGCO_20,FEMALE,GVD,2018-20-15,2018-07-04,20,40,0,5,81,0.00138482,79.48609416,1.02115E-05,44.22639458
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-21,2018-07-07,10,70,30,30,84,9.7919E-05,49.77493086,2.04365E-05,88.51129467
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-21,2018-07-07,0,100,20,0,0,7.28355E-05,69.90081019,5.02251E-06,21.75263841
2018,AGCO_07,2018_AGCO_07,MALE,MAL,2018-07-22,2018-07-07,0,100,20,0,0,2.71115E-05,54.66189703,5.21095E-06,22.56880498
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-21,2018-07-07,0,100,0,0,0,3.44418E-05,27.75002576,8.53843E-06,36.98021637
2018,AGCO_11,2018_AGCO_11,FEMALE,NGR,2018-11-19,2018-07-07,0,100,20,0,18,0.000142835,92.2768268,4.13473E-06,17.90764657
2018,AGCO_17,2018_AGCO_17,FEMALE,NGR,2018-17-20,2018-07-07,0,100,50,0,3,2.89608E-05,55.12081967,2.42975E-06,10.52333806
2018,AGCO_20,2018_AGCO_20,FEMALE,GVD,2018-20-16,2018-07-07,20,40,0,5,83,0.001015742,62.91589848,1.01913E-05,44.13872269
2018,AGCO_21,2018_AGCO_21,MALE,MAL,2018-21-13,2018-07-07,0,100,60,0,0,8.00263E-05,99.40944921,3.06231E-06,13.2629511
2018,AGCO_22,2018_AGCO_22,MALE,MAL,2018-22-13,2018-07-07,0,100,40,0,4,2.06642E-05,89.74435663,1.06409E-06,4.608597735
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-22,2018-07-11,20,70,20,70,25,0.000426007,98.95317342,2.14197E-05,92.76936459
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-22,2018-07-11,0,100,40,0,0,6.02256E-05,60.74152589,5.12207E-06,22.18386858
2018,AGCO_07,2018_AGCO_07,MALE,MAL,2018-07-23,2018-07-11,0,100,5,0,5,3.06367E-05,59.51602916,5.58877E-06,24.20512945
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-20,2018-07-11,40,60,60,0,90,7.97195E-05,90.72533518,1.40334E-06,6.07790298
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-22,2018-07-11,0,95,10,0,0,6.80295E-05,47.49121002,8.50145E-06,36.82006249
2018,AGCO_18,2018_AGCO_18,FEMALE,NGR,2018-18-19,2018-07-11,20,30,10,80,42,0.000239664,99.71109004,9.89902E-06,42.87297735
2018,AGCO_20,2018_AGCO_20,FEMALE,GVD,2018-20-17,2018-07-11,20,40,0,5,78,0.00170576,93.22480351,9.12899E-06,39.53796368
2018,AGCO_21,2018_AGCO_21,MALE,MAL,2018-21-14,2018-07-11,0,100,90,0,0,7.395E-05,97.2935168,3.0647E-06,13.27331864
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-21,2018-07-12,0,100,20,0,5,7.29467E-05,88.0891397,1.60102E-06,6.934066065
2018,AGCO_11,2018_AGCO_11,FEMALE,NGR,2018-11-20,2018-07-12,0,100,5,0,5,0.000102639,72.85025553,4.20637E-06,18.21792461
2018,AGCO_17,2018_AGCO_17,FEMALE,NGR,2018-17-21,2018-07-12,0,100,70,0,0,3.32257E-05,62.48121642,3.13365E-06,13.57193394
2018,AGCO_22,2018_AGCO_22,MALE,MAL,2018-22-14,2018-07-12,0,100,50,0,0,1.65559E-05,83.37141366,7.47628E-07,3.238001094
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-23,2018-07-14,1,80,20,20,77,0.000151105,70.41153938,1.99251E-05,86.29628389
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-23,2018-07-14,0,100,0,0,1,8.75383E-05,82.42538483,5.70952E-06,24.72810818
2018,AGCO_07,2018_AGCO_07,MALE,MAL,2018-07-24,2018-07-14,0,100,0,0,0,2.87241E-05,56.85703064,7.11233E-06,30.80371493
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-23,2018-07-14,40,40,30,0,60,0.000276968,97.24713922,8.53187E-06,36.95181835
2018,AGCO_21,2018_AGCO_21,MALE,MAL,2018-21-15,2018-07-14,0,100,90,0,3,7.92343E-05,99.14658241,3.01676E-06,13.06569844
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-24,2018-07-17,20,30,10,20,68,0.000123484,59.81571238,1.86874E-05,80.93553363
2018,AGCO_17,2018_AGCO_17,FEMALE,NGR,2018-17-22,2018-07-17,0,100,0,0,0,1.8393E-05,31.5443228,4.86853E-06,21.08576327
2018,AGCO_18,2018_AGCO_18,FEMALE,NGR,2018-18-20,2018-07-17,20,30,10,80,38,0.000214457,95.46423078,9.85419E-06,42.67882913
2018,AGCO_20,2018_AGCO_20,FEMALE,GVD,2018-20-18,2018-07-17,20,40,0,5,85,0.001767836,96.00483264,9.62274E-06,41.6764114
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-24,2018-07-18,0,100,10,0,0,5.8046E-05,59.20411891,4.81081E-06,20.83576432
2018,AGCO_07,2018_AGCO_07,MALE,MAL,2018-07-25,2018-07-18,0,100,0,0,0,3.22268E-05,61.81648516,8.59766E-06,37.23674016
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-22,2018-07-18,20,100,0,0,0,7.30311E-05,88.15483329,1.27932E-06,5.540787049
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-24,2018-07-18,40,50,30,0,50,0.000308418,99.81455574,8.97573E-06,38.87417865
2018,AGCO_21,2018_AGCO_21,MALE,MAL,2018-21-16,2018-07-18,0,100,0,0,0,7.38539E-05,97.25656278,2.89941E-06,12.55742487
2018,AGCO_22,2018_AGCO_22,MALE,MAL,2018-22-15,2018-07-19,5,70,50,0,36,1.32113E-05,66.24878325,4.23151E-07,1.832678498
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-25,2018-07-21,10,60,50,50,72,0.000134434,64.36097963,2.07089E-05,89.69079195
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-23,2018-07-21,0,100,30,0,45,9.77792E-05,97.90413903,1.46261E-06,6.334627191
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-25,2018-07-21,40,50,30,0,48,0.00030095,99.29652226,8.71697E-06,37.75347119
2018,AGCO_11,2018_AGCO_11,FEMALE,NGR,2018-11-21,2018-07-21,0,100,0,0,2,0.000104675,74.13561705,4.27205E-06,18.50238401
2018,AGCO_17,2018_AGCO_17,FEMALE,NGR,2018-17-24,2018-07-21,5,100,40,0,0,2.18521E-05,39.01024941,3.42815E-06,14.84743941
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-26,2018-07-22,5,20,60,100,64,0.000226075,86.86396768,2.25631E-05,97.72138499
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-25,2018-07-22,0,100,0,0,0,8.36063E-05,78.73638298,8.20288E-06,35.52695129
2018,AGCO_07,2018_AGCO_07,MALE,MAL,2018-07-26,2018-07-22,0,100,0,0,0,3.52537E-05,66.26823459,8.18151E-06,35.43439593
2018,AGCO_21,2018_AGCO_21,MALE,MAL,2018-21-17,2018-07-22,0,100,40,0,0,5.47055E-05,82.05357582,2.81671E-06,12.19924015
2018,AGCO_22,2018_AGCO_22,MALE,MAL,2018-22-16,2018-07-22,0,100,10,0,0,1.39431E-05,70.75621181,4.52284E-07,1.958855233
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-27,2018-07-24,5,20,60,100,63,0.000420376,98.40348792,2.20194E-05,95.36677779
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-26,2018-07-24,0,100,0,0,3,6.86747E-05,66.85983907,4.35886E-06,18.878376
2018,AGCO_07,2018_AGCO_07,MALE,MAL,2018-07-27,2018-07-24,0,100,0,0,0,1.06451E-05,24.69927539,4.17317E-06,18.07411964
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-24,2018-07-24,0,100,30,0,40,9.37093E-05,96.33392652,1.415E-06,6.128425845
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-26,2018-07-24,40,50,30,0,51,2.98734E-05,24.53157937,1.43414E-06,6.211284524
2018,AGCO_11,2018_AGCO_11,FEMALE,NGR,2018-11-22,2018-07-24,0,100,0,0,0,0.000105626,74.74556282,4.53763E-06,19.65261478
2018,AGCO_18,2018_AGCO_18,FEMALE,NGR,2018-18-21,2018-07-24,20,30,10,80,38,0.000221149,96.59813327,9.52305E-06,41.24461207
2018,AGCO_20,2018_AGCO_20,FEMALE,GVD,2018-20-19,2018-07-24,20,40,0,5,80,0.001715562,93.56644764,9.70213E-06,42.02023967
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-28,2018-07-26,1,60,60,0,68,6.06184E-05,34.55459026,1.19246E-05,51.64578611
2018,AGCO_17,2018_AGCO_17,FEMALE,NGR,2018-17-25,2018-07-26,0,100,30,0,0,3.0095E-05,57.05194509,1.86375E-06,8.071951962
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-27,2018-07-27,0,100,0,0,0,9.3557E-05,88.33104351,7.64705E-06,33.11963271
2018,AGCO_07,2018_AGCO_07,MALE,MAL,2018-07-28,2018-07-27,0,100,5,0,0,3.23274E-05,61.98113561,6.76522E-06,29.3003814
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-25,2018-07-27,0,100,1,0,3,4.54178E-05,71.78165101,4.08801E-06,17.70531682
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-27,2018-07-27,0,90,0,0,1,0.00020871,90.8871595,8.82274E-06,38.21154605
2018,AGCO_11,2018_AGCO_11,FEMALE,NGR,2018-11-24,2018-07-27,0,100,10,0,0,0.000137843,90.1571326,5.08712E-06,22.03246736
2018,AGCO_21,2018_AGCO_21,MALE,MAL,2018-21-19,2018-07-27,0,100,20,0,0,3.36345E-05,60.10497205,1.54545E-06,6.693408507
2018,AGCO_11,2018_AGCO_11,FEMALE,NGR,2018-11-25,2018-07-31,0,100,0,0,15,0.000160268,97.91624675,4.57948E-06,19.83385338
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-29,2018-08-01,50,100,80,10,55,5.9398E-05,33.75139245,4.45339E-06,19.28777312
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-28,2018-08-01,0,100,0,0,0,9.37818E-05,88.46220825,7.59696E-06,32.90265845
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-26,2018-08-01,0,100,0,0,0,2.26426E-05,31.40725709,1.07707E-06,4.664812396
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-28,2018-08-01,70,100,80,5,46,0.000295557,98.75972812,9.36178E-06,40.54615636
2018,AGCO_21,2018_AGCO_21,MALE,MAL,2018-21-20,2018-08-01,0,100,0,0,0,8.12291E-05,99.82070409,3.10237E-06,13.43645905
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-30,2018-08-04,1,80,30,0,13,7.80254E-05,41.96964011,3.14828E-06,13.6353149
2018,AGCO_07,2018_AGCO_07,MALE,MAL,2018-07-29,2018-08-04,60,50,20,0,0,2.61876E-05,53.23447524,7.33838E-06,31.78273685
2018,AGCO_17,2018_AGCO_17,FEMALE,NGR,2018-17-26,2018-08-04,50,30,60,0,0,4.35868E-05,76.69243248,6.96527E-06,30.16682038
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-29,2018-08-06,30,90,50,0,27,3.66813E-05,43.4545348,9.30369E-06,40.2945918
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-27,2018-08-06,0,100,0,0,0,4.12326E-05,65.79746331,3.8857E-06,16.82907116
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-29,2018-08-06,0,100,5,0,3,7.58575E-05,51.61636109,8.86522E-06,38.39553696
2018,AGCO_22,2018_AGCO_22,MALE,MAL,2018-22-17,2018-08-06,0,100,90,0,8,1.35689E-05,68.43802022,4.37528E-07,1.894945587
2018,AGCO_11,2018_AGCO_11,FEMALE,NGR,2018-11-26,2018-08-07,0,70,20,20,55,0.000102512,72.75793699,1.05334E-05,45.6203166
2018,AGCO_18,2018_AGCO_18,FEMALE,NGR,2018-18-22,2018-08-07,20,30,10,80,36,0.000215046,95.55009922,9.80275E-06,42.45602115
2018,AGCO_20,2018_AGCO_20,FEMALE,GVD,2018-20-20,2018-08-07,20,40,0,5,84,0.00138482,79.48609416,1.02115E-05,44.22639458
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-31,2018-08-10,30,90,70,0,21,7.92516E-05,42.4254674,3.10439E-06,13.44519441
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-30,2018-08-10,0,100,0,0,0,2.6618E-05,34.5738508,1.53034E-06,6.627951525
2018,AGCO_07,2018_AGCO_07,MALE,MAL,2018-07-30,2018-08-10,60,50,30,0,5,2.6118E-05,53.11675431,7.3844E-06,31.98208219
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-28,2018-08-10,0,100,0,0,0,3.25482E-05,51.75647278,5.32782E-06,23.0749601
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-30,2018-08-10,80,80,40,10,46,0.000296208,98.81885028,8.81399E-06,38.17367332
2018,AGCO_17,2018_AGCO_17,FEMALE,NGR,2018-17-27,2018-08-10,50,40,60,0,9,4.45643E-05,77.71530852,7.5148E-06,32.54682566
2018,AGCO_22,2018_AGCO_22,MALE,MAL,2018-22-18,2018-08-11,0,100,0,0,5,1.9805E-05,88.46760535,1.10273E-06,4.775968103
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-31,2018-08-14,0,100,5,0,2,4.64509E-05,35.12228146,7.92601E-06,34.32779174
2018,AGCO_11,2018_AGCO_11,FEMALE,NGR,2018-11-27,2018-08-14,0,100,10,0,3,0.00012936,86.41515648,3.94612E-06,17.09076784
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-32,2018-08-14,10,60,60,100,73,6.03084E-05,34.39735036,1.73063E-06,7.495400348
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-31,2018-08-14,0,100,0,0,3,2.55156E-05,33.26571534,1.30022E-06,5.631301582
2018,AGCO_17,2018_AGCO_17,FEMALE,NGR,2018-17-28,2018-08-14,1,100,30,0,1,2.63711E-05,49.34514216,1.79554E-06,7.776526632
2018,AGCO_18,2018_AGCO_18,FEMALE,NGR,2018-18-23,2018-08-14,0,30,10,80,52,0.000228608,97.76766396,1.02307E-05,44.30933335
2018,AGCO_21,2018_AGCO_21,MALE,MAL,2018-21-23,2018-08-14,100,0,0,0,6,6.85578E-05,94.72032956,8.76472E-06,37.96025809
2018,AGCO_22,2018_AGCO_22,MALE,MAL,2018-22-19,2018-08-14,0,100,70,0,2,2.56315E-05,96.95700417,1.75704E-06,7.609810887
2018,AGCO_09,2018_AGCO_09,FEMALE,NGR,2018-09-29,2018-08-17,0,100,0,0,1,9.03766E-05,94.95309007,1.59462E-06,6.906351737
2018,AGCO_03,2018_AGCO_03,FEMALE,NGR,2018-03-33,2018-08-17,10,40,30,90,28,5.94552E-05,33.8167759,1.53852E-05,66.63372613
2018,AGCO_06,2018_AGCO_06,MALE,MAL,2018-06-32,2018-08-17,0,100,0,0,0,2.14254E-05,28.26076693,5.72626E-06,24.80062221
2018,AGCO_10,2018_AGCO_10,FEMALE,NGR,2018-10-32,2018-08-17,0,100,0,0,15,2.98639E-05,24.52261829,5.47203E-06,23.69954999
2018,AGCO_21,2018_AGCO_21,MALE,MAL,2018-21-24,2018-08-17,100,0,0,0,0,6.77073E-05,93.94361566,9.00722E-06,39.01056691
2018,AGCO_22,2018_AGCO_22,MALE,MAL,2018-22-20,2018-08-17,0,100,0,0,3,2.65248E-05,98.19547264,2.94269E-06,12.74486743
